#aktschritt 	 uEuler 	 vEuler 	 uRunge 	 vRunge
# a=0.01	 b=0.99	 u0=1	 v0=1
310.5	0.84971	0.814147	1.00022	0.989394
310.6	0.824521	0.854365	1.00018	0.989413
310.7	0.801152	0.895282	1.00014	0.989438
310.8	0.7795	0.936819	1.0001	0.989469
310.9	0.759473	0.978896	1.00006	0.989505
311	0.740988	1.02143	1.00001	0.989545
311.1	0.723972	1.06435	0.999968	0.989591
311.2	0.708362	1.10756	0.999924	0.98964
311.3	0.6941	1.15099	0.999881	0.989692
311.4	0.681142	1.19454	0.99984	0.989748
311.5	0.669449	1.23812	0.9998	0.989806
311.6	0.658992	1.28163	0.999762	0.989866
311.7	0.64975	1.32497	0.999726	0.989927
311.8	0.641712	1.36803	0.999694	0.989989
311.9	0.634875	1.4107	0.999664	0.99005
312	0.629248	1.45284	0.999638	0.990111
312.1	0.624849	1.49431	0.999616	0.990171
312.2	0.621708	1.53497	0.999597	0.990229
312.3	0.619867	1.57464	0.999582	0.990285
312.4	0.619383	1.61314	0.999572	0.990338
312.5	0.620331	1.65025	0.999566	0.990387
312.6	0.622801	1.68575	0.999564	0.990432
312.7	0.626908	1.71936	0.999567	0.990473
312.8	0.63279	1.75079	0.999574	0.990509
312.9	0.640617	1.77968	0.999585	0.99054
313	0.650591	1.80565	0.9996	0.990565
313.1	0.66296	1.82822	0.99962	0.990585
313.2	0.678017	1.84687	0.999643	0.990599
313.3	0.696116	1.86096	0.999669	0.990607
313.4	0.717683	1.86979	0.999699	0.990608
313.5	0.743222	1.87248	0.999732	0.990604
313.6	0.773331	1.86805	0.999767	0.990594
313.7	0.808715	1.85533	0.999805	0.990578
313.8	0.850186	1.83299	0.999844	0.990556
313.9	0.898658	1.7995	0.999885	0.990528
314	0.955117	1.75317	0.999927	0.990496
314.1	1.02054	1.69224	0.99997	0.990458
314.2	1.09573	1.61499	1.00001	0.990416
314.3	1.18106	1.52009	1.00006	0.99037
314.4	1.27599	1.40705	1.0001	0.99032
314.5	1.37848	1.27696	1.00014	0.990267
314.6	1.48428	1.13331	1.00018	0.990212
314.7	1.58653	0.982635	1.00022	0.990155
314.8	1.67622	0.834297	1.00025	0.990096
314.9	1.74401	0.698884	1.00028	0.990036
315	1.78318	0.585313	1.00031	0.989976
315.1	1.79198	0.498199	1.00034	0.989917
315.2	1.77376	0.437219	1.00036	0.989858
315.3	1.73494	0.39866	1.00038	0.989801
315.4	1.68244	0.377663	1.0004	0.989746
315.5	1.6221	0.369761	1.00041	0.989694
315.6	1.55818	0.371469	1.00042	0.989645
315.7	1.49356	0.380278	1.00042	0.989599
315.8	1.43003	0.394449	1.00042	0.989558
315.9	1.36869	0.412785	1.00042	0.989521
316	1.31015	0.434457	1.00041	0.989489
316.1	1.25471	0.458883	1.00039	0.989462
316.2	1.20248	0.485642	1.00038	0.989441
316.3	1.15345	0.51442	1.00036	0.989425
316.4	1.10755	0.544979	1.00033	0.989415
316.5	1.06464	0.577128	1.0003	0.989411
316.6	1.0246	0.610712	1.00027	0.989412
316.7	0.987249	0.6456	1.00024	0.98942
316.8	0.952448	0.681676	1.0002	0.989433
316.9	0.920042	0.718837	1.00017	0.989452
317	0.889885	0.756989	1.00013	0.989477
317.1	0.861843	0.796044	1.00009	0.989506
317.2	0.835786	0.835916	1.00005	0.989541
317.3	0.8116	0.876524	1	0.98958
317.4	0.789176	0.917788	0.999963	0.989623
317.5	0.768418	0.959628	0.999922	0.98967
317.6	0.749239	1.00197	0.999882	0.98972
317.7	0.731561	1.04472	0.999843	0.989772
317.8	0.715317	1.08781	0.999806	0.989827
317.9	0.700446	1.13115	0.999771	0.989884
318	0.686898	1.17465	0.999738	0.989941
318.1	0.674631	1.21823	0.999707	0.989999
318.2	0.663613	1.26178	0.99968	0.990057
318.3	0.653818	1.30522	0.999656	0.990114
318.4	0.645232	1.34842	0.999636	0.99017
318.5	0.637847	1.39128	0.999619	0.990224
318.6	0.631666	1.43368	0.999606	0.990276
318.7	0.626703	1.47547	0.999597	0.990325
318.8	0.622983	1.51652	0.999592	0.99037
318.9	0.620542	1.55667	0.999591	0.990412
319	0.619431	1.59572	0.999594	0.99045
319.1	0.619715	1.6335	0.999601	0.990483
319.2	0.621478	1.66976	0.999613	0.990511
319.3	0.624822	1.70427	0.999628	0.990534
319.4	0.629875	1.73674	0.999646	0.990552
319.5	0.636791	1.76683	0.999668	0.990564
319.6	0.645757	1.79419	0.999694	0.99057
319.7	0.657	1.81837	0.999722	0.990571
319.8	0.670789	1.83888	0.999754	0.990566
319.9	0.687452	1.85514	0.999787	0.990556
320	0.707379	1.86646	0.999823	0.990539
320.1	0.731036	1.87207	0.99986	0.990518
320.2	0.758978	1.87102	0.999899	0.990491
320.3	0.791861	1.86224	0.999938	0.99046
320.4	0.830445	1.84447	0.999978	0.990424
320.5	0.875603	1.81627	1.00002	0.990384
320.6	0.928292	1.77602	1.00006	0.99034
320.7	0.989508	1.72198	1.0001	0.990293
320.8	1.06016	1.65237	1.00014	0.990243
320.9	1.14086	1.56566	1.00017	0.99019
321	1.23155	1.46088	1.00021	0.990136
321.1	1.33097	1.3383	1.00024	0.990081
321.2	1.43596	1.20022	1.00027	0.990025
321.3	1.54084	1.05174	1.0003	0.989968
321.4	1.63746	0.901036	1.00032	0.989913
321.5	1.71631	0.758443	1.00035	0.989858
321.6	1.76909	0.634027	1.00036	0.989804
321.7	1.79162	0.534596	1.00038	0.989753
321.8	1.78505	0.461997	1.00039	0.989705
321.9	1.75476	0.413785	1.00039	0.989659
322	1.7077	0.385373	1.0004	0.989617
322.1	1.65031	0.37199	1.0004	0.989579
322.2	1.58759	0.369678	1.00039	0.989545
322.3	1.52301	0.375502	1.00038	0.989515
322.4	1.45881	0.387403	1.00037	0.989491
322.5	1.39637	0.403959	1.00035	0.989472
322.6	1.3365	0.424193	1.00033	0.989458
322.7	1.27962	0.447423	1.00031	0.989449
322.8	1.22592	0.473161	1.00028	0.989446
322.9	1.17544	0.50105	1.00025	0.989449
323	1.12812	0.530823	1.00022	0.989457
323.1	1.08386	0.562267	1.00019	0.98947
323.2	1.04253	0.595214	1.00015	0.989489
323.3	1.00397	0.629522	1.00011	0.989513
323.4	0.968026	0.665069	1.00008	0.989541
323.5	0.934546	0.701747	1.00004	0.989575
323.6	0.90338	0.739458	0.999998	0.989612
323.7	0.874389	0.778111	0.999959	0.989653
323.8	0.847441	0.81762	0.999921	0.989697
323.9	0.822415	0.857902	0.999883	0.989745
324	0.799199	0.898877	0.999847	0.989795
324.1	0.777692	0.940464	0.999812	0.989846
324.2	0.757802	0.982584	0.999779	0.989899
324.3	0.739448	1.02516	0.999749	0.989954
324.4	0.722557	1.0681	0.999721	0.990008
324.5	0.707066	1.11134	0.999696	0.990062
324.6	0.69292	1.15478	0.999674	0.990116
324.7	0.680074	1.19833	0.999655	0.990168
324.8	0.668489	1.24191	0.99964	0.990219
324.9	0.658139	1.28541	0.999628	0.990267
325	0.649002	1.32874	0.99962	0.990312
325.1	0.641068	1.37177	0.999616	0.990355
325.2	0.634337	1.41439	0.999616	0.990393
325.3	0.628816	1.45648	0.99962	0.990428
325.4	0.624525	1.49789	0.999627	0.990458
325.5	0.621495	1.53847	0.999638	0.990484
325.6	0.61977	1.57804	0.999653	0.990505
325.7	0.619408	1.61643	0.999671	0.99052
325.8	0.620484	1.65341	0.999692	0.990531
325.9	0.623092	1.68875	0.999717	0.990536
326	0.627347	1.72219	0.999744	0.990536
326.1	0.633392	1.75341	0.999774	0.99053
326.2	0.641397	1.78207	0.999805	0.99052
326.3	0.65157	1.80775	0.999839	0.990504
326.4	0.66416	1.83001	0.999874	0.990483
326.5	0.679467	1.84828	0.999911	0.990457
326.6	0.697851	1.86195	0.999948	0.990427
326.7	0.719742	1.87028	0.999986	0.990392
326.8	0.745653	1.87239	1.00002	0.990354
326.9	0.776193	1.86729	1.00006	0.990312
327	0.812073	1.85379	1.0001	0.990267
327.1	0.854116	1.83054	1.00013	0.99022
327.2	0.903245	1.796	1.00017	0.99017
327.3	0.960447	1.74847	1.0002	0.990119
327.4	1.02669	1.68618	1.00023	0.990067
327.5	1.10276	1.60744	1.00026	0.990014
327.6	1.18896	1.51096	1.00029	0.989962
327.7	1.28466	1.39637	1.00031	0.989909
327.8	1.38765	1.26492	1.00033	0.989858
327.9	1.49345	1.12035	1.00034	0.989808
328	1.59499	0.969468	1.00036	0.989761
328.1	1.68312	0.821837	1.00037	0.989715
328.2	1.74862	0.68802	1.00037	0.989673
328.3	1.78514	0.576645	1.00037	0.989634
328.4	1.79138	0.491885	1.00037	0.989599
328.5	1.77109	0.433036	1.00036	0.989568
328.6	1.73082	0.396203	1.00036	0.989541
328.7	1.67743	0.376511	1.00034	0.989519
328.8	1.61663	0.36957	1.00033	0.989501
328.9	1.55255	0.371983	1.00031	0.989489
329	1.48796	0.38132	1.00028	0.989482
329.1	1.42459	0.395895	1.00026	0.98948
329.2	1.36347	0.41455	1.00023	0.989483
329.3	1.30519	0.436483	1.0002	0.989492
329.4	1.25003	0.461127	1.00017	0.989505
329.5	1.19808	0.488072	1.00014	0.989524
329.6	1.14933	0.517014	1.0001	0.989547
329.7	1.10369	0.547719	1.00007	0.989574
329.8	1.06104	0.579999	1.00003	0.989606
329.9	1.02124	0.613702	0.999992	0.989642
330	0.984118	0.648697	0.999956	0.989681
330.1	0.949532	0.684872	0.99992	0.989723
330.2	0.917327	0.722123	0.999884	0.989768
330.3	0.88736	0.760357	0.999851	0.989815
330.4	0.859495	0.799486	0.999818	0.989864
330.5	0.833607	0.839425	0.999788	0.989914
330.6	0.809578	0.880094	0.99976	0.989965
330.7	0.787302	0.921411	0.999734	0.990016
330.8	0.766685	0.963298	0.999711	0.990067
330.9	0.74764	1.00567	0.999691	0.990117
331	0.73009	1.04846	0.999674	0.990166
331.1	0.713967	1.09157	0.99966	0.990213
331.2	0.699213	1.13493	0.999649	0.990258
331.3	0.685779	1.17844	0.999643	0.9903
331.4	0.673622	1.22202	0.999639	0.990339
331.5	0.662711	1.26557	0.99964	0.990375
331.6	0.653022	1.30899	0.999644	0.990407
331.7	0.644541	1.35217	0.999651	0.990435
331.8	0.63726	1.395	0.999662	0.990458
331.9	0.631185	1.43735	0.999677	0.990477
332	0.626329	1.47908	0.999694	0.990491
332.1	0.622719	1.52006	0.999715	0.9905
332.2	0.620392	1.56011	0.999738	0.990504
332.3	0.619399	1.59907	0.999764	0.990503
332.4	0.619809	1.63672	0.999792	0.990497
332.5	0.621704	1.67284	0.999822	0.990486
332.6	0.625192	1.70718	0.999854	0.99047
332.7	0.630401	1.73946	0.999888	0.99045
332.8	0.637488	1.76933	0.999922	0.990425
332.9	0.646643	1.79643	0.999957	0.990396
333	0.658095	1.82031	0.999993	0.990363
333.1	0.672121	1.84047	1.00003	0.990326
333.2	0.689052	1.85633	1.00006	0.990286
333.3	0.709284	1.86719	1.0001	0.990244
333.4	0.733291	1.87226	1.00013	0.990199
333.5	0.761636	1.87058	1.00016	0.990152
333.6	0.794983	1.86107	1.00019	0.990104
333.7	0.834105	1.84245	1.00022	0.990055
333.8	0.879879	1.81327	1.00025	0.990005
333.9	0.933272	1.77189	1.00027	0.989956
334	0.995276	1.71656	1.00029	0.989907
334.1	1.06679	1.64552	1.00031	0.989859
334.2	1.14837	1.55725	1.00032	0.989812
334.3	1.2399	1.45089	1.00034	0.989768
334.4	1.33996	1.32684	1.00034	0.989726
334.5	1.4452	1.1876	1.00035	0.989687
334.6	1.54972	1.03856	1.00035	0.989651
334.7	1.64517	0.888136	1.00035	0.989618
334.8	1.72204	0.746753	1.00034	0.98959
334.9	1.77228	0.624309	1.00033	0.989565
335	1.79215	0.527215	1.00032	0.989545
335.1	1.78326	0.456885	1.0003	0.98953
335.2	1.75123	0.410595	1.00029	0.989519
335.3	1.70302	0.383674	1.00026	0.989513
335.4	1.645	0.371397	1.00024	0.989512
335.5	1.582	0.369897	1.00021	0.989516
335.6	1.51737	0.376322	1.00018	0.989524
335.7	1.45328	0.388677	1.00015	0.989538
335.8	1.39104	0.405587	1.00012	0.989556
335.9	1.33142	0.426106	1.00009	0.989578
336	1.27481	0.449571	1.00006	0.989605
336.1	1.22139	0.475509	1.00002	0.989635
336.2	1.17119	0.503573	0.999987	0.989669
336.3	1.12415	0.533498	0.999953	0.989706
336.4	1.08015	0.56508	0.999919	0.989747
336.5	1.03906	0.598151	0.999886	0.989789
336.6	1.00074	0.632571	0.999855	0.989834
336.7	0.965014	0.668221	0.999825	0.98988
336.8	0.931741	0.704992	0.999796	0.989927
336.9	0.90077	0.742789	0.99977	0.989975
337	0.871962	0.78152	0.999746	0.990023
337.1	0.845186	0.8211	0.999725	0.990071
337.2	0.820322	0.861446	0.999707	0.990118
337.3	0.797259	0.902477	0.999691	0.990163
337.4	0.775896	0.944113	0.999679	0.990207
337.5	0.756143	0.986276	0.99967	0.990249
337.6	0.73792	1.02889	0.999664	0.990288
337.7	0.721153	1.07186	0.999661	0.990324
337.8	0.705781	1.11512	0.999662	0.990357
337.9	0.69175	1.15857	0.999666	0.990387
338	0.679015	1.20213	0.999674	0.990412
338.1	0.667539	1.2457	0.999685	0.990433
338.2	0.657295	1.2892	0.999699	0.99045
338.3	0.648263	1.3325	0.999716	0.990462
338.4	0.640434	1.3755	0.999735	0.99047
338.5	0.633808	1.41808	0.999758	0.990473
338.6	0.628393	1.46012	0.999783	0.990471
338.7	0.62421	1.50146	0.999809	0.990465
338.8	0.621292	1.54196	0.999838	0.990454
338.9	0.619683	1.58144	0.999868	0.990438
339	0.619443	1.61971	0.9999	0.990419
339.1	0.620649	1.65656	0.999932	0.990394
339.2	0.623395	1.69175	0.999965	0.990367
339.3	0.6278	1.725	0.999999	0.990335
339.4	0.634009	1.75601	1.00003	0.9903
339.5	0.642194	1.78443	1.00006	0.990262
339.6	0.652566	1.80984	1.0001	0.990222
339.7	0.66538	1.83177	1.00013	0.99018
339.8	0.68094	1.84967	1.00016	0.990136
339.9	0.699612	1.8629	1.00019	0.99009
340	0.721831	1.87072	1.00021	0.990044
340.1	0.74812	1.87225	1.00024	0.989997
340.2	0.779095	1.86646	1.00026	0.989951
340.3	0.815478	1.85217	1.00028	0.989905
340.4	0.8581	1.828	1.00029	0.98986
340.5	0.907893	1.7924	1.00031	0.989817
340.6	0.965845	1.74366	1.00032	0.989775
340.7	1.03292	1.68	1.00032	0.989736
340.8	1.10987	1.59976	1.00033	0.9897
340.9	1.19694	1.5017	1.00033	0.989667
341	1.29339	1.38555	1.00033	0.989637
341.1	1.39684	1.25277	1.00032	0.98961
341.2	1.50259	1.10733	1.00031	0.989588
341.3	1.60334	0.956325	1.0003	0.98957
341.4	1.68985	0.809483	1.00028	0.989556
341.5	1.75302	0.677329	1.00026	0.989547
341.6	1.78686	0.568182	1.00024	0.989542
341.7	1.79059	0.485768	1.00022	0.989542
341.8	1.76828	0.429021	1.0002	0.989546
341.9	1.7266	0.393875	1.00017	0.989555
342	1.67236	0.375455	1.00014	0.989569
342.1	1.61113	0.369449	1.00011	0.989586
342.2	1.54691	0.37255	1.00008	0.989608
342.3	1.48237	0.382401	1.00005	0.989633
342.4	1.41916	0.397372	1.00001	0.989662
342.5	1.35828	0.41634	0.999982	0.989695
342.6	1.30026	0.438529	0.99995	0.98973
342.7	1.24538	0.463388	0.999919	0.989768
342.8	1.19371	0.490518	0.999888	0.989809
342.9	1.14523	0.519622	0.999859	0.989851
343	1.09986	0.550471	0.999831	0.989894
343.1	1.05747	0.58288	0.999804	0.989939
343.2	1.0179	0.616701	0.99978	0.989984
343.3	0.981006	0.651803	0.999758	0.990029
343.4	0.946634	0.688075	0.999739	0.990074
343.5	0.91463	0.725416	0.999722	0.990118
343.6	0.884851	0.763731	0.999708	0.99016
343.7	0.857163	0.802934	0.999697	0.990201
343.8	0.831441	0.84294	0.999689	0.99024
343.9	0.807569	0.883668	0.999684	0.990276
344	0.785442	0.925038	0.999682	0.99031
344.1	0.764965	0.966971	0.999683	0.99034
344.2	0.746053	1.00939	0.999688	0.990367
344.3	0.72863	1.0522	0.999695	0.99039
344.4	0.712628	1.09534	0.999706	0.99041
344.5	0.697991	1.13872	0.99972	0.990425
344.6	0.684669	1.18224	0.999736	0.990436
344.7	0.672623	1.22582	0.999755	0.990442
344.8	0.661819	1.26936	0.999776	0.990444
344.9	0.652236	1.31276	0.9998	0.990442
345	0.643859	1.35592	0.999825	0.990435
345.1	0.636683	1.39871	0.999853	0.990424
345.2	0.630713	1.44101	0.999881	0.990409
345.3	0.625965	1.48268	0.999911	0.99039
345.4	0.622465	1.52359	0.999942	0.990366
345.5	0.620252	1.56355	0.999973	0.99034
345.6	0.619378	1.6024	1	0.990309
345.7	0.619913	1.63993	1.00004	0.990276
345.8	0.621943	1.67591	1.00007	0.99024
345.9	0.625575	1.71008	1.0001	0.990202
346	0.630941	1.74216	1.00013	0.990162
346.1	0.6382	1.77181	1.00015	0.99012
346.2	0.647545	1.79864	1.00018	0.990078
346.3	0.659211	1.82222	1.0002	0.990034
346.4	0.673476	1.84203	1.00023	0.98999
346.5	0.690677	1.85749	1.00025	0.989947
346.6	0.711218	1.86788	1.00026	0.989904
346.7	0.735579	1.87239	1.00028	0.989862
346.8	0.764332	1.87008	1.00029	0.989821
346.9	0.79815	1.85983	1.0003	0.989783
347	0.837814	1.84035	1.00031	0.989747
347.1	0.884213	1.81017	1.00031	0.989713
347.2	0.938317	1.76765	1.00031	0.989682
347.3	1.00112	1.71102	1.0003	0.989655
347.4	1.07349	1.63853	1.0003	0.989631
347.5	1.15596	1.54871	1.00029	0.98961
347.6	1.24831	1.44077	1.00028	0.989594
347.7	1.34899	1.31525	1.00026	0.989582
347.8	1.45444	1.17491	1.00025	0.989574
347.9	1.55853	1.02537	1.00023	0.98957
348	1.65274	0.875304	1.0002	0.98957
348.1	1.72757	0.735209	1.00018	0.989575
348.2	1.77523	0.614787	1.00015	0.989584
348.3	1.79245	0.520041	1.00013	0.989597
348.4	1.78129	0.451957	1.0001	0.989614
348.5	1.74757	0.407551	1.00007	0.989635
348.6	1.69828	0.382085	1.00004	0.98966
348.7	1.63965	0.370886	1.00001	0.989688
348.8	1.5764	0.370175	0.999978	0.989719
348.9	1.51175	0.377186	0.999948	0.989753
349	1.44777	0.389985	0.999919	0.989789
349.1	1.38574	0.407242	0.99989	0.989827
349.2	1.32636	0.428041	0.999863	0.989867
349.3	1.27003	0.451738	0.999837	0.989908
349.4	1.21689	0.477874	0.999812	0.98995
349.5	1.16697	0.506109	0.99979	0.989992
349.6	1.12019	0.536186	0.99977	0.990034
349.7	1.07646	0.567904	0.999752	0.990076
349.8	1.03562	0.601097	0.999736	0.990117
349.9	0.997524	0.635629	0.999724	0.990157
350	0.96202	0.671381	0.999714	0.990195
350.1	0.928953	0.708246	0.999707	0.990231
350.2	0.898176	0.746127	0.999702	0.990265
350.3	0.86955	0.784936	0.999701	0.990296
350.4	0.842945	0.824585	0.999703	0.990324
350.5	0.818242	0.864994	0.999708	0.990349
350.6	0.795331	0.906081	0.999715	0.99037
350.7	0.774112	0.947767	0.999726	0.990387
350.8	0.754496	0.989972	0.999739	0.990401
350.9	0.736402	1.03262	0.999755	0.990411
351	0.719759	1.07562	0.999773	0.990416
351.1	0.704506	1.1189	0.999793	0.990417
351.2	0.69059	1.16236	0.999816	0.990414
351.3	0.677965	1.20593	0.99984	0.990407
351.4	0.666598	1.2495	0.999866	0.990396
351.5	0.65646	1.29298	0.999893	0.990381
351.6	0.647533	1.33626	0.999921	0.990362
351.7	0.639809	1.37923	0.99995	0.99034
351.8	0.633288	1.42177	0.999979	0.990314
351.9	0.627979	1.46375	1.00001	0.990286
352	0.623905	1.50502	1.00004	0.990254
352.1	0.621099	1.54544	1.00007	0.99022
352.2	0.619607	1.58482	1.00009	0.990184
352.3	0.619489	1.62298	1.00012	0.990146
352.4	0.620825	1.65969	1.00015	0.990106
352.5	0.623711	1.69473	1.00017	0.990066
352.6	0.628267	1.7278	1.00019	0.990025
352.7	0.63464	1.7586	1.00022	0.989984
352.8	0.643007	1.78677	1.00023	0.989943
352.9	0.653582	1.81189	1.00025	0.989903
353	0.666622	1.83349	1.00026	0.989864
353.1	0.682437	1.85102	1.00027	0.989826
353.2	0.701399	1.86381	1.00028	0.98979
353.3	0.723952	1.87112	1.00029	0.989757
353.4	0.750623	1.87205	1.00029	0.989725
353.5	0.782038	1.86557	1.00029	0.989697
353.6	0.81893	1.85048	1.00029	0.989672
353.7	0.862139	1.82538	1.00028	0.98965
353.8	0.912602	1.7887	1.00027	0.989631
353.9	0.971313	1.73873	1.00026	0.989616
354	1.03922	1.67369	1.00024	0.989606
354.1	1.11705	1.59193	1.00023	0.989599
354.2	1.20499	1.49229	1.00021	0.989596
354.3	1.30217	1.37461	1.00019	0.989597
354.4	1.40604	1.24052	1.00016	0.989602
354.5	1.51169	1.09428	1.00014	0.989611
354.6	1.61158	0.943213	1.00011	0.989624
354.7	1.69639	0.797242	1.00009	0.989641
354.8	1.75718	0.666816	1.00006	0.989661
354.9	1.78835	0.559924	1.00003	0.989685
355	1.78959	0.479849	1	0.989711
355.1	1.76531	0.42517	0.999975	0.989741
355.2	1.72228	0.391673	0.999947	0.989773
355.3	1.66723	0.374493	0.999919	0.989807
355.4	1.6056	0.369397	0.999893	0.989843
355.5	1.54127	0.373168	0.999867	0.989881
355.6	1.47679	0.383521	0.999843	0.98992
355.7	1.41376	0.398878	0.99982	0.989959
355.8	1.3531	0.418154	0.9998	0.989999
355.9	1.29535	0.440595	0.999781	0.990039
356	1.24075	0.465666	0.999764	0.990078
356.1	1.18936	0.492979	0.99975	0.990116
356.2	1.14116	0.522243	0.999739	0.990153
356.3	1.09605	0.553234	0.99973	0.990189
356.4	1.05391	0.585773	0.999724	0.990222
356.5	1.01458	0.619709	0.99972	0.990254
356.6	0.977914	0.654918	0.999719	0.990282
356.7	0.943753	0.691287	0.999722	0.990308
356.8	0.911949	0.728716	0.999726	0.990331
356.9	0.882358	0.767113	0.999734	0.99035
357	0.854846	0.806389	0.999744	0.990366
357.1	0.829289	0.846461	0.999757	0.990378
357.2	0.805573	0.887248	0.999772	0.990387
357.3	0.783594	0.92867	0.99979	0.990391
357.4	0.763256	0.970648	0.999809	0.990392
357.5	0.744477	1.0131	0.999831	0.990388
357.6	0.72718	1.05595	0.999854	0.990381
357.7	0.7113	1.09911	0.999878	0.99037
357.8	0.696779	1.1425	0.999904	0.990355
357.9	0.68357	1.18604	0.99993	0.990337
358	0.671632	1.22962	0.999957	0.990316
358.1	0.660936	1.27315	0.999985	0.990291
358.2	0.651458	1.31653	1.00001	0.990263
358.3	0.643186	1.35966	1.00004	0.990233
358.4	0.636115	1.40241	1.00007	0.990201
358.5	0.630251	1.44467	1.00009	0.990167
358.6	0.62561	1.48628	1.00012	0.990131
358.7	0.62222	1.52711	1.00014	0.990094
358.8	0.620121	1.56699	1.00017	0.990056
358.9	0.619368	1.60573	1.00019	0.990017
359	0.620029	1.64313	1.00021	0.989979
359.1	0.622194	1.67896	1.00022	0.98994
359.2	0.625972	1.71296	1.00024	0.989903
359.3	0.631496	1.74484	1.00025	0.989866
359.4	0.638928	1.77426	1.00026	0.989831
359.5	0.648466	1.80083	1.00027	0.989798
359.6	0.660345	1.8241	1.00027	0.989766
359.7	0.674852	1.84356	1.00027	0.989738
359.8	0.692327	1.8586	1.00027	0.989711
359.9	0.713181	1.86852	1.00027	0.989688
360	0.7379	1.87248	1.00026	0.989668
360.1	0.767066	1.86952	1.00025	0.989651
360.2	0.801361	1.85852	1.00024	0.989638
360.3	0.841575	1.83817	1.00023	0.989628
360.4	0.888606	1.80698	1.00021	0.989622
360.5	0.943428	1.7633	1.00019	0.98962
360.6	1.00703	1.70536	1.00017	0.989622
360.7	1.08027	1.63141	1.00015	0.989627
360.8	1.16362	1.54003	1.00013	0.989637
360.9	1.25679	1.43051	1.0001	0.989649
361	1.35806	1.30356	1.00008	0.989666
361.1	1.46367	1.16214	1.00005	0.989685
361.2	1.56727	1.01217	1.00003	0.989708
361.3	1.66017	0.862549	0.999999	0.989733
361.4	1.73288	0.723817	0.999972	0.989762
361.5	1.77795	0.605464	0.999946	0.989792
361.6	1.79255	0.513071	0.99992	0.989824
361.7	1.77915	0.44721	0.999895	0.989859
361.8	1.7438	0.404651	0.999871	0.989894
361.9	1.69346	0.380604	0.999849	0.989931
362	1.63427	0.370454	0.999828	0.989968
362.1	1.57078	0.370512	0.999809	0.990005
362.2	1.50612	0.378093	0.999792	0.990042
362.3	1.44228	0.391326	0.999776	0.990079
362.4	1.38045	0.408924	0.999764	0.990115
362.5	1.32133	0.429998	0.999753	0.99015
362.6	1.26527	0.453923	0.999745	0.990183
362.7	1.21242	0.480254	0.99974	0.990214
362.8	1.16277	0.508659	0.999737	0.990243
362.9	1.11626	0.538887	0.999737	0.990269
363	1.07279	0.570739	0.999739	0.990293
363.1	1.03219	0.604054	0.999744	0.990314
363.2	0.99433	0.638697	0.999752	0.990332
363.3	0.959044	0.67455	0.999762	0.990346
363.4	0.926183	0.711507	0.999774	0.990357
363.5	0.895599	0.749473	0.999789	0.990364
363.6	0.867154	0.788358	0.999806	0.990368
363.7	0.840719	0.828077	0.999824	0.990368
363.8	0.816177	0.868548	0.999844	0.990364
363.9	0.793417	0.90969	0.999866	0.990356
364	0.772341	0.951424	0.999889	0.990345
364.1	0.75286	0.99367	0.999914	0.990331
364.2	0.734895	1.03635	0.999939	0.990314
364.3	0.718376	1.07938	0.999964	0.990293
364.4	0.703241	1.12268	0.99999	0.990269
364.5	0.689439	1.16615	1.00002	0.990243
364.6	0.676926	1.20972	1.00004	0.990214
364.7	0.665666	1.25329	1.00007	0.990184
